size,method,memory,filter_type,memory_log,memory_log10,size_log,size_log10
10000,AnnData Not-Backed,383.875,Filter2,5.950316978760987,2.5841898294511254,9.210340371976184,4.0
10000,AnnSql On-Disk,37.375,Filter2,3.6210020317108507,1.572581201332486,9.210340371976184,4.0
10000,AnnData Backed,0.0,Filter2,-inf,-inf,9.210340371976184,4.0
10000,AnnSql In-Memory,1170.5390625,Filter3,7.065219658864505,3.06838591127923,9.210340371976184,4.0
10000,AnnData Not-Backed,405.640625,Filter3,6.00546760751768,2.6081414431936523,9.210340371976184,4.0
10000,AnnSql On-Disk,37.625,Filter3,3.6276687230690396,1.5754765086018998,9.210340371976184,4.0
10000,AnnData Backed,0.25,Filter3,-1.3862943611198906,-0.6020599913279624,9.210340371976184,4.0
10000,AnnSql In-Memory,1172.5390625,Filter4,7.066926815330516,3.0691273199121634,9.210340371976184,4.0
10000,AnnData Not-Backed,406.28515625,Filter4,6.007055268361249,2.608830955537148,9.210340371976184,4.0
10000,AnnSql On-Disk,44.09375,Filter4,3.7863180490530874,1.6443770354344418,9.210340371976184,4.0
10000,AnnData Backed,0.125,Filter4,-2.0794415416798357,-0.9030899869919435,9.210340371976184,4.0
10000,AnnSql In-Memory,1177.9140625,Filter5,7.071500409513051,3.0711136066281037,9.210340371976184,4.0
10000,AnnData Not-Backed,383.5,Filter5,5.949339620807311,2.583765368285,9.210340371976184,4.0
10000,AnnSql On-Disk,37.875,Filter5,3.634291263829533,1.5783526415103615,9.210340371976184,4.0
10000,AnnData Backed,0.25,Filter5,-1.3862943611198906,-0.6020599913279624,9.210340371976184,4.0
10000,AnnSql In-Memory,1166.6640625,Filter6,7.061903726664047,3.0669458202222057,9.210340371976184,4.0
10000,AnnData Not-Backed,383.5,Filter6,5.949339620807311,2.583765368285,9.210340371976184,4.0
10000,AnnSql On-Disk,37.75,Filter6,3.6309854756950335,1.576916955965207,9.210340371976184,4.0
10000,AnnData Backed,0.0,Filter6,-inf,-inf,9.210340371976184,4.0
15000,AnnSql In-Memory,1375.8671875,Filter1,7.226839493122656,3.1385765134636627,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,1146.25,Filter1,7.044251023570674,3.0592793486780776,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,40.25,Filter1,3.6951100038645723,1.6047658847038873,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.375,Filter1,-0.9808292530117262,-0.42596873227228116,9.615805480084347,4.176091259055681
15000,AnnSql In-Memory,1167.2421875,Filter2,7.062399140746617,3.067160975824523,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,1146.125,Filter2,7.044141966370065,3.059231985737641,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,44.0,Filter2,3.784189633918261,1.6434526764861874,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.375,Filter2,-0.9808292530117262,-0.42596873227228116,9.615805480084347,4.176091259055681
15000,AnnSql In-Memory,1165.2421875,Filter3,7.06068423066054,3.0664161998371795,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,1146.25,Filter3,7.044251023570674,3.0592793486780776,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,44.125,Filter3,3.787026515253461,1.644684718395879,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.125,Filter3,-2.0794415416798357,-0.9030899869919435,9.615805480084347,4.176091259055681
15000,AnnSql In-Memory,1464.43359375,Filter4,7.289223821265667,3.165669682933414,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,1146.5,Filter4,7.044469102297959,3.0593740590659575,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,48.375,Filter4,3.8789831513499458,1.6846209780269679,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.125,Filter4,-2.0794415416798357,-0.9030899869919435,9.615805480084347,4.176091259055681
15000,AnnSql In-Memory,1238.6171875,Filter5,7.121750864961856,3.092937102142645,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,1146.125,Filter5,7.044141966370065,3.059231985737641,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,42.125,Filter5,3.740641388672526,1.624539913879395,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.375,Filter5,-0.9808292530117262,-0.42596873227228116,9.615805480084347,4.176091259055681
15000,AnnSql In-Memory,1151.3671875,Filter6,7.048705373920055,3.061213848455277,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,1146.125,Filter6,7.044141966370065,3.059231985737641,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,41.0,Filter6,3.713572066704308,1.6127838567197355,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.0,Filter6,-inf,-inf,9.615805480084347,4.176091259055681
20000,AnnSql In-Memory,2366.12890625,Filter1,7.769010525831038,3.374038401216701,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,395.98828125,Filter1,5.981384618013575,2.5976823337442854,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,40.36328125,Filter1,3.6979204917347923,1.60598646407738,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.5,Filter1,-0.6931471805599453,-0.3010299956639812,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,1940.51171875,Filter2,7.570706989827057,3.2879162697882687,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,395.4140625,Filter2,5.979933475354468,2.5970521104949804,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,42.375,Filter2,3.746558565700614,1.6271097112111386,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.25,Filter2,-1.3862943611198906,-0.6020599913279624,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,1939.76171875,Filter3,7.57032041912712,3.287748384266421,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,384.4921875,Filter3,5.9519234701436945,2.5848875197938606,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,42.75,Filter3,3.755369195382769,1.6309361190641913,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.125,Filter3,-2.0794415416798357,-0.9030899869919435,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,1939.38671875,Filter4,7.570127077723867,3.2876644171618645,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,384.30859375,Filter4,5.951445859407682,2.5846800960867125,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,44.375,Filter4,3.7926762477955798,1.6471383660631504,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.125,Filter4,-2.0794415416798357,-0.9030899869919435,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,1939.88671875,Filter5,7.570384857955564,3.2877763696940345,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,405.08984375,Filter5,6.004108878924232,2.6075513548631135,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,41.5,Filter5,3.7256934272366524,1.6180480967120927,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.5,Filter5,-0.6931471805599453,-0.3010299956639812,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,1924.63671875,Filter6,7.5624925113800225,3.2843487671270086,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,383.625,Filter6,5.9496655129399,2.583906901439879,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,47.75,Filter6,3.865979066926739,1.6789733759197651,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.0,Filter6,-inf,-inf,9.903487552536127,4.301029995663981
25000,AnnSql In-Memory,2656.29296875,Filter1,7.884686809012478,3.424275972689478,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,383.0,Filter1,5.948034989180646,2.583198773968623,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,57.046875,Filter1,4.043873298295965,1.7562318589658403,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.75,Filter1,-0.2876820724517809,-0.12493873660829993,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,2279.99609375,Filter2,7.731929008679475,3.357934102937176,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,382.75,Filter2,5.947382034537793,2.582915199370299,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,53.0,Filter2,3.970291913552122,1.7242758696007892,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.5,Filter2,-0.6931471805599453,-0.3010299956639812,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,2285.046875,Filter3,7.734141817341086,3.3588951135284213,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,382.625,Filter3,5.947055397265577,2.582773342605391,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,59.19140625,Filter3,4.0807763666565995,1.7722586579201625,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.375,Filter3,-0.9808292530117262,-0.42596873227228116,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,2282.796875,Filter4,7.733156669728727,3.3584672693565136,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,382.625,Filter4,5.947055397265577,2.582773342605391,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,56.5,Filter4,4.034240638152395,1.7520484478194385,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.625,Filter4,-0.4700036292457356,-0.2041199826559248,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,2286.921875,Filter5,7.734962032967065,3.359251328648755,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,383.125,Filter5,5.948361306690476,2.58334049186249,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,58.5,Filter5,4.069026754237811,1.7671558660821804,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.75,Filter5,-0.2876820724517809,-0.12493873660829993,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,2270.421875,Filter6,7.727720941225466,3.3561065624624233,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,408.06640625,Filter6,6.011429921576789,2.610730843288897,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,60.25,Filter6,4.098502572370764,1.7799570512469058,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.0,Filter6,-inf,-inf,10.126631103850338,4.3979400086720375
30000,AnnSql In-Memory,3530.58203125,Filter1,8.16921801770984,3.547846306556005,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,2289.625,Filter1,7.736143327680381,3.3597643584242496,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,54.75,Filter1,4.00277736869661,1.738384123512156,10.308952660644293,4.477121254719663
30000,AnnData Backed,1.25,Filter1,0.22314355131420976,0.09691001300805642,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,3425.203125,Filter2,8.138916055507103,3.5346863315805157,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,2289.625,Filter2,7.736143327680381,3.3597643584242496,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,55.75,Filter2,4.020877410340228,1.7462448717201982,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.625,Filter2,-0.4700036292457356,-0.2041199826559248,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,3427.203125,Filter3,8.139499792076077,3.5349398451513054,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,2289.5,Filter3,7.7360887320971505,3.359740647863716,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,56.94921875,Filter3,4.042159971625259,1.755487770647055,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.375,Filter3,-0.9808292530117262,-0.42596873227228116,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,3425.953125,Filter4,8.139134996653862,3.534781416512414,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,2289.5,Filter4,7.7360887320971505,3.359740647863716,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,56.546875,Filter4,4.03506994020407,1.752408609124312,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.375,Filter4,-0.9808292530117262,-0.42596873227228116,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,3426.703125,Filter5,8.139353889875887,3.5348764806308655,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,2289.5,Filter5,7.7360887320971505,3.359740647863716,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,56.859375,Filter5,4.040581114252488,1.7548020816023482,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.75,Filter5,-0.2876820724517809,-0.12493873660829993,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,3414.328125,Filter6,8.13573601033526,3.5333052555101805,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,2289.5,Filter6,7.7360887320971505,3.359740647863716,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,55.875,Filter6,4.023117052933733,1.7472175361399929,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.375,Filter6,-0.9808292530117262,-0.42596873227228116,10.308952660644293,4.477121254719663
35000,AnnSql In-Memory,4682.5390625,Filter1,8.45159577651516,3.670481409017363,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,2673.125,Filter1,7.891003478981173,3.4270192676008864,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,57.0,Filter1,4.04305126783455,1.7558748556724915,10.46310334047155,4.544068044350276
35000,AnnData Backed,1.625,Filter1,0.4855078157817008,0.21085336531489318,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,4234.5859375,Filter2,8.35104083075957,3.6268109509476294,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,2673.25,Filter2,7.891050239636766,3.4270395754955802,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,57.58984375,Filter2,4.053346228370257,1.7603459002245607,10.46310334047155,4.544068044350276
35000,AnnData Backed,0.5,Filter2,-0.6931471805599453,-0.3010299956639812,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,4526.73828125,Filter3,8.41775693291958,3.655785385969815,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,2673.0,Filter3,7.890956716138919,3.426998958756537,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,53.5,Filter3,3.979681653901961,1.7283537820212285,10.46310334047155,4.544068044350276
35000,AnnData Backed,0.75,Filter3,-0.2876820724517809,-0.12493873660829993,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,4244.52734375,Filter4,8.353385748317715,3.6278293357036495,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,2673.0,Filter4,7.890956716138919,3.426998958756537,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,55.75,Filter4,4.020877410340228,1.7462448717201982,10.46310334047155,4.544068044350276
35000,AnnData Backed,0.75,Filter4,-0.2876820724517809,-0.12493873660829993,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,4532.71484375,Filter5,8.419076342222672,3.6563583981495196,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,2673.125,Filter5,7.891003478981173,3.4270192676008864,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,51.77734375,Filter5,3.946952674243563,1.7141397667572627,10.46310334047155,4.544068044350276
35000,AnnData Backed,1.0,Filter5,0.0,0.0,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,4222.88671875,Filter6,8.348274229745831,3.625609431393734,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,2673.0,Filter6,7.890956716138919,3.426998958756537,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,57.296875,Filter6,4.048246084711654,1.7581309359767157,10.46310334047155,4.544068044350276
35000,AnnData Backed,0.5,Filter6,-0.6931471805599453,-0.3010299956639812,10.46310334047155,4.544068044350276
40000,AnnSql In-Memory,3824.8125,Filter1,8.249264725451292,3.58261015002264,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,3056.25,Filter1,8.024943953223183,3.4851888764676953,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,57.0,Filter1,4.04305126783455,1.7558748556724915,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.625,Filter1,0.4855078157817008,0.21085336531489318,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,3465.51953125,Filter2,8.150617837253282,3.539768350821317,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,3056.375,Filter2,8.024984852182309,3.48520663865996,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,52.625,Filter2,3.9631912920025454,1.7211921088437248,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.0,Filter2,0.0,0.0,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,3462.51953125,Filter3,8.149751791273909,3.5393922318314006,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,3056.125,Filter3,8.024903052591261,3.485171113548946,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,57.75,Filter3,4.056123349401903,1.761551988564182,10.596634733096073,4.6020599913279625
40000,AnnData Backed,0.875,Filter3,-0.13353139262452263,-0.057991946977686754,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,3462.76953125,Filter4,8.149823990426277,3.539423587524872,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,3056.25,Filter4,8.024943953223183,3.4851888764676953,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,55.05859375,Filter4,4.008397959068651,1.7408251148957716,10.596634733096073,4.6020599913279625
40000,AnnData Backed,0.375,Filter4,-0.9808292530117262,-0.42596873227228116,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,3460.64453125,Filter5,8.149210131411765,3.5391569919422037,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,3056.25,Filter5,8.024943953223183,3.4851888764676953,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,54.875,Filter5,4.005057871395335,1.7393745332501778,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.875,Filter5,0.6286086594223741,0.27300127206373764,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,3447.51953125,Filter6,8.14541027498861,3.537506735265602,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,3057.25,Filter6,8.02527109806948,3.485330953669225,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,55.94140625,Filter6,4.02430482599914,1.7477333794280525,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.0,Filter6,0.0,0.0,10.596634733096073,4.6020599913279625
45000,AnnSql In-Memory,3942.88671875,Filter1,8.279668403754041,3.5958142997390854,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,3438.25,Filter1,8.142717899994818,3.536337451662584,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,58.98046875,Filter1,4.077206350964907,1.7707082198049524,10.714417768752456,4.653212513775344
45000,AnnData Backed,2.0,Filter1,0.6931471805599453,0.3010299956639812,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,3841.3203125,Filter2,8.253571417865517,3.5844805227733927,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,3438.125,Filter2,8.142681543629722,3.536321662293841,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,62.5,Filter2,4.135166556742356,1.7958800173440752,10.714417768752456,4.653212513775344
45000,AnnData Backed,1.375,Filter2,0.3184537311185346,0.13830269816628143,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,3840.30078125,Filter3,8.25330597096478,3.584365240649164,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,3438.0,Filter3,8.142645185942795,3.5363058723510337,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,56.25,Filter3,4.029806041084529,1.7501225267834002,10.714417768752456,4.653212513775344
45000,AnnData Backed,1.25,Filter3,0.22314355131420976,0.09691001300805642,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,3840.1875,Filter4,8.253276472514719,3.5843524296350773,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,3438.0,Filter4,8.142645185942795,3.5363058723510337,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,52.65625,Filter4,3.9637849399867355,1.7214499268874515,10.714417768752456,4.653212513775344
45000,AnnData Backed,1.0,Filter4,0.0,0.0,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,3840.17578125,Filter5,8.253273420901253,3.584351104336189,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,3438.25,Filter5,8.142717899994818,3.536337451662584,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,60.26953125,Filter5,4.098826689963463,1.780097813728903,10.714417768752456,4.653212513775344
45000,AnnData Backed,2.125,Filter5,0.7537718023763802,0.32735893438633035,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,3828.30078125,Filter6,8.250176323480323,3.583006052016362,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,3438.0,Filter6,8.142645185942795,3.5363058723510337,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,57.4296875,Filter6,4.05056137345447,1.7591364531017333,10.714417768752456,4.653212513775344
45000,AnnData Backed,1.0,Filter6,0.0,0.0,10.714417768752456,4.653212513775344
50000,AnnSql In-Memory,4676.70703125,Filter1,8.450349515449595,3.6699401647135774,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,3819.875,Filter1,8.24797297855214,3.582049151472322,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,43.0,Filter1,3.7612001156935624,1.6334684555795866,10.819778284410283,4.698970004336019
50000,AnnData Backed,2.375,Filter1,0.8649974374866045,0.3756636139608854,10.819778284410283,4.698970004336019
50000,AnnSql In-Memory,4221.2109375,Filter2,8.347877317881421,3.625437054761219,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,3819.75,Filter2,8.247940254432823,3.5820349395678783,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,46.4375,Filter2,3.838107322477978,1.6668688311046505,10.819778284410283,4.698970004336019
50000,AnnData Backed,2.0,Filter2,0.6931471805599453,0.3010299956639812,10.819778284410283,4.698970004336019
50000,AnnSql In-Memory,4224.50390625,Filter3,8.348657114258113,3.6257757160246245,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,3819.5,Filter3,8.247874802981414,3.5820065143636985,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,43.75,Filter3,3.7784916128036232,1.6409780573583321,10.819778284410283,4.698970004336019
