size,method,memory,filter_type,memory_log,memory_log10,size_log,size_log10
5000,AnnData Backed,0.0,Filter1,-inf,-inf,8.517193191416238,3.6989700043360187
5000,AnnSql In-Memory,748.62109375,Filter2,6.618232972671531,2.8742620599814006,8.517193191416238,3.6989700043360187
5000,AnnData Not-Backed,382.375,Filter2,5.946401802471067,2.582489489992735,8.517193191416238,3.6989700043360187
5000,AnnSql On-Disk,33.31640625,Filter2,3.506049955839547,1.522658149098255,8.517193191416238,3.6989700043360187
5000,AnnData Backed,0.0,Filter2,-inf,-inf,8.517193191416238,3.6989700043360187
5000,AnnSql In-Memory,751.99609375,Filter3,6.622731129454966,2.876215584651182,8.517193191416238,3.6989700043360187
5000,AnnData Not-Backed,382.375,Filter3,5.946401802471067,2.582489489992735,8.517193191416238,3.6989700043360187
5000,AnnSql On-Disk,35.65234375,Filter3,3.573814888037315,1.5520880852182937,8.517193191416238,3.6989700043360187
5000,AnnData Backed,0.0,Filter3,-inf,-inf,8.517193191416238,3.6989700043360187
5000,AnnSql In-Memory,714.49609375,Filter4,6.5715775302451105,2.853999858784851,8.517193191416238,3.6989700043360187
5000,AnnData Not-Backed,382.375,Filter4,5.946401802471067,2.582489489992735,8.517193191416238,3.6989700043360187
5000,AnnSql On-Disk,41.15625,Filter4,3.7173757989435545,1.6144357966418779,8.517193191416238,3.6989700043360187
5000,AnnData Backed,0.0,Filter4,-inf,-inf,8.517193191416238,3.6989700043360187
5000,AnnSql In-Memory,719.87109375,Filter5,6.579072159522828,2.8572547349240747,8.517193191416238,3.6989700043360187
5000,AnnData Not-Backed,382.375,Filter5,5.946401802471067,2.582489489992735,8.517193191416238,3.6989700043360187
5000,AnnSql On-Disk,40.625,Filter5,3.7043836406499016,1.6087933739869307,8.517193191416238,3.6989700043360187
5000,AnnData Backed,0.0,Filter5,-inf,-inf,8.517193191416238,3.6989700043360187
5000,AnnSql In-Memory,704.87109375,Filter6,6.558014940349267,2.8481097008327696,8.517193191416238,3.6989700043360187
5000,AnnData Not-Backed,382.375,Filter6,5.946401802471067,2.582489489992735,8.517193191416238,3.6989700043360187
5000,AnnSql On-Disk,36.0,Filter6,3.58351893845611,1.5563025007672873,8.517193191416238,3.6989700043360187
5000,AnnData Backed,0.0,Filter6,-inf,-inf,8.517193191416238,3.6989700043360187
10000,AnnSql In-Memory,1361.3515625,Filter1,7.216233281197703,3.1339702941507595,9.210340371976184,4.0
10000,AnnData Not-Backed,764.125,Filter1,6.63873138834889,2.8831644087978368,9.210340371976184,4.0
10000,AnnSql On-Disk,38.9140625,Filter1,3.661355689153666,1.5901065720845151,9.210340371976184,4.0
10000,AnnData Backed,0.0,Filter1,-inf,-inf,9.210340371976184,4.0
10000,AnnSql In-Memory,1213.95703125,Filter2,7.101640576635552,3.084203314893048,9.210340371976184,4.0
10000,AnnData Not-Backed,764.25,Filter2,6.638894960770944,2.8832354473981265,9.210340371976184,4.0
10000,AnnSql On-Disk,39.875,Filter2,3.6857495611050086,1.6007006960652375,9.210340371976184,4.0
10000,AnnData Backed,0.0,Filter2,-inf,-inf,9.210340371976184,4.0
10000,AnnSql In-Memory,1170.9765625,Filter3,7.065593348452924,3.0685482026054247,9.210340371976184,4.0
10000,AnnData Not-Backed,764.25,Filter3,6.638894960770944,2.8832354473981265,9.210340371976184,4.0
10000,AnnSql On-Disk,38.0,Filter3,3.6375861597263857,1.5797835966168101,9.210340371976184,4.0
10000,AnnData Backed,0.0,Filter3,-inf,-inf,9.210340371976184,4.0
10000,AnnSql In-Memory,1170.6015625,Filter4,7.065273051641809,3.068409099467787,9.210340371976184,4.0
10000,AnnData Not-Backed,764.125,Filter4,6.63873138834889,2.8831644087978368,9.210340371976184,4.0
10000,AnnSql On-Disk,38.0,Filter4,3.6375861597263857,1.5797835966168101,9.210340371976184,4.0
10000,AnnData Backed,0.0,Filter4,-inf,-inf,9.210340371976184,4.0
10000,AnnSql In-Memory,1188.71875,Filter5,7.080631325396291,3.075079113010917,9.210340371976184,4.0
10000,AnnData Not-Backed,764.125,Filter5,6.63873138834889,2.8831644087978368,9.210340371976184,4.0
10000,AnnSql On-Disk,39.0,Filter5,3.6635616461296463,1.591064607026499,9.210340371976184,4.0
10000,AnnData Backed,0.125,Filter5,-2.0794415416798357,-0.9030899869919435,9.210340371976184,4.0
10000,AnnSql In-Memory,1158.6015625,Filter6,7.054969007272006,3.063934109856695,9.210340371976184,4.0
10000,AnnData Not-Backed,764.125,Filter6,6.63873138834889,2.8831644087978368,9.210340371976184,4.0
10000,AnnSql On-Disk,36.578125,Filter6,3.599450384131239,1.563221439712737,9.210340371976184,4.0
10000,AnnData Backed,0.0,Filter6,-inf,-inf,9.210340371976184,4.0
15000,AnnSql In-Memory,1842.484375,Filter1,7.518870143701889,3.2654038135568406,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,1158.578125,Filter1,7.054948777938798,3.0639253243689097,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,38.96484375,Filter1,3.6626597972785016,1.5906729390469363,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.125,Filter1,-2.0794415416798357,-0.9030899869919435,9.615805480084347,4.176091259055681
15000,AnnSql In-Memory,1553.1875,Filter2,7.34806454992402,3.1912238867009037,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,1146.375,Filter2,7.044360068879108,3.059326706453808,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,38.59375,Filter2,3.653090346262351,1.5865169792757785,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.0,Filter2,-inf,-inf,9.615805480084347,4.176091259055681
15000,AnnSql In-Memory,1549.0625,Filter3,7.345405188214893,3.190068940585245,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,1146.4375,Filter3,7.044414587074569,3.0593503834052598,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,42.2265625,Filter3,3.7430494661536913,1.6255857286414608,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.0,Filter3,-inf,-inf,9.615805480084347,4.176091259055681
15000,AnnSql In-Memory,1550.4375,Filter4,7.3462924281504955,3.1904542639934013,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,1146.4140625,Filter4,7.044394143099579,3.059341504699733,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,43.31640625,Filter4,3.7685314604736533,1.6366524181625102,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.0,Filter4,-inf,-inf,9.615805480084347,4.176091259055681
15000,AnnSql In-Memory,1548.4375,Filter5,7.345001636958408,3.189893680501388,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,1163.765625,Filter5,7.059416254924344,3.065865524971762,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,43.953125,Filter5,3.783123725130185,1.6429897581813138,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.125,Filter5,-2.0794415416798357,-0.9030899869919435,9.615805480084347,4.176091259055681
15000,AnnSql In-Memory,1538.3125,Filter6,7.338441315381905,3.1870445690412024,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,1145.875,Filter6,7.043923816281939,3.0591372443581415,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,42.8671875,Filter6,3.758106673139358,1.632124990548211,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.0,Filter6,-inf,-inf,9.615805480084347,4.176091259055681
20000,AnnSql In-Memory,2135.36328125,Filter1,7.666392066340204,3.329471770518419,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,1528.375,Filter1,7.331960358464354,3.1842299252144572,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,44.5,Filter1,3.7954891891721947,1.6483600109809315,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.125,Filter1,-2.0794415416798357,-0.9030899869919435,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,1932.7109375,Filter2,7.566678927156865,3.286166904397844,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,1540.13671875,Filter2,7.339626469876196,3.1875592750982755,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,39.375,Filter2,3.6731310971457973,1.595220566797657,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.125,Filter2,-2.0794415416798357,-0.9030899869919435,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,1931.2109375,Filter3,7.5659025139042795,3.28582971240657,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,1528.25,Filter3,7.331878568908834,3.184194404461818,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,42.5,Filter3,3.7495040759303713,1.6283889300503116,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.0,Filter3,-inf,-inf,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,1932.8359375,Filter4,7.566743601058947,3.2861949919166413,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,1528.75,Filter4,7.332205687001382,3.1843364700443417,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,43.546875,Filter4,3.7738379441222762,1.638956994729417,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.0,Filter4,-inf,-inf,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,1939.8359375,Filter5,7.570358680182305,3.287765000831559,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,1558.5703125,Filter5,7.351524213685387,3.192726399581706,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,43.125,Filter5,3.764102875351524,1.6347291080813304,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.125,Filter5,-2.0794415416798357,-0.9030899869919435,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,1918.3359375,Filter6,7.559213390002156,3.28292466280711,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,1528.25,Filter6,7.331878568908834,3.184194404461818,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,46.75,Filter6,3.844814255734696,1.6697816152085365,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.0,Filter6,-inf,-inf,9.903487552536127,4.301029995663981
25000,AnnSql In-Memory,2640.01171875,Filter1,7.8785386350509645,3.4216058546642114,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,1921.03515625,Filter1,7.560619463616192,3.2835353128188354,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,53.63671875,Filter1,3.982233884842189,1.7294622018351125,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.25,Filter1,-1.3862943611198906,-0.6020599913279624,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,2312.8984375,Filter2,7.746256751842403,3.3641565627309626,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,1920.4609375,Filter2,7.560320507823832,3.2834054779678805,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,56.5703125,Filter2,4.035484333469204,1.7525885778326973,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.0,Filter2,-inf,-inf,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,2315.7734375,Filter3,7.7474990089940725,3.3646960681570377,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,1910.390625,Filter3,7.555063015836995,3.281122178209347,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,53.0859375,Filter3,3.971912062665627,1.7249794914206447,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.125,Filter3,-2.0794415416798357,-0.9030899869919435,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,2315.6484375,Filter4,7.74744502989072,3.3646726253303134,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,1910.23046875,Filter4,7.554979178028344,3.281085767911675,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,53.62109375,Filter4,3.981942530772097,1.7293356683701913,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.125,Filter4,-2.0794415416798357,-0.9030899869919435,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,2315.3984375,Filter5,7.747337062941997,3.3646257358802556,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,1926.578125,Filter5,7.5635007160599566,3.284786624856133,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,54.953125,Filter5,4.00648054911431,1.7399923943330555,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.25,Filter5,-1.3862943611198906,-0.6020599913279624,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,2305.8984375,Filter6,7.743225657144438,3.3628401750295103,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,1935.734375,Filter6,7.568242055427462,3.2868457623802714,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,54.63671875,Filter6,4.000706161299742,1.7374846095688186,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.0,Filter6,-inf,-inf,10.126631103850338,4.3979400086720375
30000,AnnSql In-Memory,2848.26171875,Filter1,7.954464163938233,3.4545798928955382,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,2292.375,Filter1,7.737343677016999,3.360285663517499,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,50.53125,Filter1,3.92259195677738,1.703560041586495,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.625,Filter1,-0.4700036292457356,-0.2041199826559248,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,2694.19140625,Filter2,7.8988534035370135,3.4304284465188446,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,2292.125,Filter2,7.737234613869329,3.360238297994287,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,53.375,Filter2,3.9773424715487886,1.7273378880330803,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.625,Filter2,-0.4700036292457356,-0.2041199826559248,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,2698.56640625,Filter3,7.9004759503347515,3.431133109639732,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,2292.0,Filter3,7.73718007783463,3.3602146132953523,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,53.01953125,Filter3,3.9706603598184027,1.7244358837811127,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.125,Filter3,-2.0794415416798357,-0.9030899869919435,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,2700.19140625,Filter4,7.901077940683462,3.4313945507263357,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,2291.125,Filter4,7.736798242292012,3.3600487842261986,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,52.125,Filter4,3.9536446801189653,1.7170460679818138,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.125,Filter4,-2.0794415416798357,-0.9030899869919435,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,2700.44140625,Filter5,7.901170522426697,3.431434758466548,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,2292.75,Filter5,7.737507249439053,3.3603567021177887,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,52.2734375,Filter5,3.9564883548632,1.7182810602315626,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.625,Filter5,-0.4700036292457356,-0.2041199826559248,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,2683.56640625,Filter6,7.894901937444484,3.428712346599431,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,2291.125,Filter6,7.736798242292012,3.3600487842261986,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,55.18359375,Filter6,4.0106656944321015,1.7418099798505353,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.25,Filter6,-1.3862943611198906,-0.6020599913279624,10.308952660644293,4.477121254719663
35000,AnnSql In-Memory,3490.7734375,Filter1,8.157878605972936,3.5429216626106386,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,2675.25,Filter1,7.891798112907111,3.4273643727300542,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,49.25390625,Filter1,3.896988679193664,1.6924406794132498,10.46310334047155,4.544068044350276
35000,AnnData Backed,1.125,Filter1,0.11778303565638346,0.05115252244738129,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,3078.7421875,Filter2,8.032276411875701,3.4883733227992684,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,2673.75,Filter2,7.891237260396616,3.4271207975795845,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,53.21875,Filter2,3.974410777862962,1.7260646696426951,10.46310334047155,4.544068044350276
35000,AnnData Backed,1.0,Filter2,0.0,0.0,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,3085.2421875,Filter3,8.03438543812038,3.489289261259521,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,2673.875,Filter3,7.89128401012197,3.427141100727336,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,55.37890625,Filter3,4.014198767638069,1.7433443740480472,10.46310334047155,4.544068044350276
35000,AnnData Backed,0.625,Filter3,-0.4700036292457356,-0.2041199826559248,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,3082.8671875,Filter4,8.033615347976713,3.4889548153595586,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,2673.875,Filter4,7.89128401012197,3.427141100727336,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,56.9609375,Filter4,4.042365725886813,1.755577128587476,10.46310334047155,4.544068044350276
35000,AnnData Backed,0.5,Filter4,-0.6931471805599453,-0.3010299956639812,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,3079.3671875,Filter5,8.032479396254214,3.4884614777947687,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,2673.875,Filter5,7.89128401012197,3.427141100727336,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,53.578125,Filter5,3.9811408691032484,1.728987511131057,10.46310334047155,4.544068044350276
35000,AnnData Backed,1.375,Filter5,0.3184537311185346,0.13830269816628143,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,3072.2421875,Filter6,8.030162928236907,3.487455448517347,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,2674.625,Filter6,7.891564462587115,3.427262899685385,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,54.71875,Filter6,4.002206429486125,1.73813616776354,10.46310334047155,4.544068044350276
35000,AnnData Backed,0.625,Filter6,-0.4700036292457356,-0.2041199826559248,10.46310334047155,4.544068044350276
40000,AnnSql In-Memory,3583.51171875,Filter1,8.184098525625362,3.554308829031634,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,3055.875,Filter1,8.024821246308493,3.4851355855317547,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,53.7734375,Filter1,3.984779618478747,1.7305677999058648,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.5,Filter1,0.4054651081081644,0.17609125905568124,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,3456.28125,Filter2,8.14794850682109,3.53860907534424,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,3055.75,Filter2,8.024780340657372,3.485117820433194,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,56.625,Filter2,4.036450583803198,1.7530082150208883,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.25,Filter2,0.22314355131420976,0.09691001300805642,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,3716.046875,Filter3,8.22041571422446,3.5700811836384614,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,3055.75,Filter3,8.024780340657372,3.485117820433194,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,57.0078125,Filter3,4.043188319846003,1.755934376604799,10.596634733096073,4.6020599913279625
40000,AnnData Backed,0.875,Filter3,-0.13353139262452263,-0.057991946977686754,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,3462.78125,Filter4,8.149827374633647,3.539425057267459,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,3055.875,Filter4,8.024821246308493,3.4851355855317547,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,53.54296875,Filter4,3.980484485751819,1.728702447463518,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.0,Filter4,0.0,0.0,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,3463.28125,Filter5,8.149971756813528,3.539487761651466,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,3055.625,Filter5,8.02473943333291,3.4851000546079107,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,54.50390625,Filter5,3.9982723734126444,1.7364276289193292,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.75,Filter5,0.5596157879354227,0.24303804868629442,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,3446.28125,Filter6,8.145051030124243,3.5373507172033554,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,3076.12109375,Filter6,8.031424697129598,3.4880034277848795,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,56.25,Filter6,4.029806041084529,1.7501225267834002,10.596634733096073,4.6020599913279625
40000,AnnData Backed,0.625,Filter6,-0.4700036292457356,-0.2041199826559248,10.596634733096073,4.6020599913279625
45000,AnnSql In-Memory,4161.62109375,Filter1,8.333659963345037,3.6192625361388053,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,3436.875,Filter1,8.142317907262079,3.536163737025954,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,54.83203125,Filter1,4.004274535054764,1.739034334599993,10.714417768752456,4.653212513775344
45000,AnnData Backed,2.0,Filter1,0.6931471805599453,0.3010299956639812,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,3841.3203125,Filter2,8.253571417865517,3.5844805227733927,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,3436.75,Filter2,8.142281536351529,3.5361479413402006,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,58.75,Filter2,4.073291153024268,1.7690078709437738,10.714417768752456,4.653212513775344
45000,AnnData Backed,1.25,Filter2,0.22314355131420976,0.09691001300805642,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,3843.8203125,Filter3,8.254222024070446,3.584763077458085,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,3436.875,Filter3,8.142317907262079,3.536163737025954,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,58.80859375,Filter3,4.074287996436272,1.7694407945369286,10.714417768752456,4.653212513775344
45000,AnnData Backed,1.125,Filter3,0.11778303565638346,0.05115252244738129,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,3845.0703125,Filter4,8.254547168508564,3.5849042858933817,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,3436.875,Filter4,8.142317907262079,3.536163737025954,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,59.75,Filter4,4.09016919081162,1.7763379096201752,10.714417768752456,4.653212513775344
45000,AnnData Backed,1.125,Filter4,0.11778303565638346,0.05115252244738129,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,3846.0703125,Filter5,8.254807207962891,3.5850172195934724,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,3439.0,Filter5,8.142936010432265,3.5364321758220134,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,51.6640625,Filter5,3.944762423755045,1.7131885530561133,10.714417768752456,4.653212513775344
45000,AnnData Backed,1.375,Filter5,0.3184537311185346,0.13830269816628143,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,3831.8203125,Filter6,8.251095246681299,3.583405135291838,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,3436.625,Filter6,8.142245164118089,3.536132145079923,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,60.25390625,Filter6,4.098567404294026,1.7799852073934297,10.714417768752456,4.653212513775344
45000,AnnData Backed,0.75,Filter6,-0.2876820724517809,-0.12493873660829993,10.714417768752456,4.653212513775344
50000,AnnSql In-Memory,4788.1875,Filter1,8.473907226312118,3.680171148547443,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,3820.0,Filter1,8.24800570160062,3.582063362911709,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,39.3359375,Filter1,3.6721385412330454,1.5947895052417684,10.819778284410283,4.698970004336019
50000,AnnData Backed,2.5,Filter1,0.9162907318741551,0.3979400086720376,10.819778284410283,4.698970004336019
50000,AnnSql In-Memory,4218.04296875,Filter2,8.34712654798304,3.625110999537173,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,3820.0,Filter2,8.24800570160062,3.582063362911709,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,40.55078125,Filter2,3.702555046713683,1.6079992257307893,10.819778284410283,4.698970004336019
50000,AnnData Backed,1.25,Filter2,0.22314355131420976,0.09691001300805642,10.819778284410283,4.698970004336019
50000,AnnSql In-Memory,4218.04296875,Filter3,8.34712654798304,3.625110999537173,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,3820.0,Filter3,8.24800570160062,3.582063362911709,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,40.515625,Filter3,3.7016877021789925,1.6076225427854642,10.819778284410283,4.698970004336019
50000,AnnData Backed,1.5,Filter3,0.4054651081081644,0.17609125905568124,10.819778284410283,4.698970004336019
