size,method,memory,filter_type,memory_log,memory_log10,size_log,size_log10
10000,AnnSql On-Disk,43.75,Filter6,3.7784916128036232,1.6409780573583321,9.210340371976184,4.0
10000,AnnData Backed,0.0,Filter6,-inf,-inf,9.210340371976184,4.0
15000,AnnSql In-Memory,1184.2578125,Filter1,7.076871538784423,3.0734462584322495,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,1147.0,Filter1,7.044905117129371,3.0595634179012676,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,45.25,Filter1,3.8122026701459353,1.655618583541222,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.5,Filter1,-0.6931471805599453,-0.3010299956639812,9.615805480084347,4.176091259055681
15000,AnnSql In-Memory,1179.3828125,Filter2,7.072746540372204,3.071654794383963,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,1146.875,Filter2,7.0447961312429355,3.0595160859321835,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,43.375,Filter2,3.769883238267023,1.63723948779893,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.375,Filter2,-0.9808292530117262,-0.42596873227228116,9.615805480084347,4.176091259055681
15000,AnnSql In-Memory,1179.6328125,Filter3,7.072958493187003,3.071746844321854,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,1146.90625,Filter3,7.044823378828119,3.0595279194080742,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,43.5,Filter3,3.7727609380946383,1.6384892569546374,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.375,Filter3,-0.9808292530117262,-0.42596873227228116,9.615805480084347,4.176091259055681
15000,AnnSql In-Memory,1179.5078125,Filter4,7.072852522395103,3.0717008217916892,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,1146.75,Filter4,7.044687133477281,3.05946874880402,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,46.125,Filter4,3.8313551023606913,1.6639363791671167,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.375,Filter4,-0.9808292530117262,-0.42596873227228116,9.615805480084347,4.176091259055681
15000,AnnSql In-Memory,1180.1328125,Filter5,7.073382264092202,3.0719308856875736,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,1147.125,Filter5,7.045014091139177,3.0596107447123977,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,46.375,Filter5,3.8367605209275992,1.6662839226231023,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.375,Filter5,-0.9808292530117262,-0.42596873227228116,9.615805480084347,4.176091259055681
15000,AnnSql In-Memory,1163.7578125,Filter6,7.059409541780344,3.0658626094903667,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,1171.78125,Filter6,7.066280305958605,3.068846544459444,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,42.4375,Filter6,3.7480324053189147,1.627749791624577,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.0,Filter6,-inf,-inf,9.615805480084347,4.176091259055681
20000,AnnSql In-Memory,1942.61328125,Filter1,7.571789397787235,3.2883863535925424,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,384.625,Filter1,5.952268833642206,2.585037509255515,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,42.375,Filter1,3.746558565700614,1.6271097112111386,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.625,Filter1,-0.4700036292457356,-0.2041199826559248,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,1935.11328125,Filter2,7.567921147031945,3.2867063936349017,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,384.75,Filter2,5.952593772718989,2.5851786285035163,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,47.625,Filter2,3.863357833446865,1.6778349886836756,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.375,Filter2,-0.9808292530117262,-0.42596873227228116,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,2239.171875,Filter3,7.713861377832973,3.3500874305594754,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,384.625,Filter3,5.952268833642206,2.585037509255515,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,42.25,Filter3,3.7436043538031827,1.6258267132857112,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.25,Filter3,-1.3862943611198906,-0.6020599913279624,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,1936.98828125,Filter4,7.568889613440321,3.2871269932519684,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,384.625,Filter4,5.952268833642206,2.585037509255515,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,46.609375,Filter4,3.8418017011550765,1.6684732793781756,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.25,Filter4,-1.3862943611198906,-0.6020599913279624,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,1936.98828125,Filter5,7.568889613440321,3.2871269932519684,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,384.625,Filter5,5.952268833642206,2.585037509255515,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,41.875,Filter5,3.7346889901452305,1.6219548200449017,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.75,Filter5,-0.2876820724517809,-0.12493873660829993,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,1921.36328125,Filter6,7.560790255378751,3.2836094867388694,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,384.625,Filter6,5.952268833642206,2.585037509255515,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,43.875,Filter6,3.7813446817860297,1.6422171294738805,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.0,Filter6,-inf,-inf,9.903487552536127,4.301029995663981
25000,AnnSql In-Memory,2323.5625,Filter1,7.750856847237931,3.3661543587774694,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,383.75,Filter1,5.9499912989014065,2.5840483884852428,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,50.66796875,Filter1,3.925293930861111,1.7047334940213048,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.75,Filter1,-0.2876820724517809,-0.12493873660829993,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,2314.703125,Filter2,7.747036718556095,3.3644952979707874,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,383.75,Filter2,5.9499912989014065,2.5840483884852428,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,58.0,Filter2,4.060443010546419,1.7634279935629373,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.875,Filter2,-0.13353139262452263,-0.057991946977686754,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,2620.51171875,Filter3,7.87112489018414,3.4183861061783105,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,383.625,Filter3,5.9496655129399,2.583906901439879,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,53.46484375,Filter3,3.979024311731704,1.7280683019439635,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.625,Filter3,-0.4700036292457356,-0.2041199826559248,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,2318.6875,Filter4,7.748756571814577,3.3652422207506296,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,383.625,Filter4,5.9496655129399,2.583906901439879,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,54.0,Filter4,3.9889840465642745,1.7323937598229686,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.5,Filter4,-0.6931471805599453,-0.3010299956639812,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,2574.34765625,Filter5,7.853351443623861,3.4106671964127795,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,383.75,Filter5,5.9499912989014065,2.5840483884852428,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,52.109375,Filter5,3.9533448749900524,1.7169158642686806,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.75,Filter5,-0.2876820724517809,-0.12493873660829993,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,2308.9375,Filter6,7.744542740993348,3.363412177277296,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,383.625,Filter6,5.9496655129399,2.583906901439879,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,55.65625,Filter6,4.019194380489935,1.7455139411433376,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.0,Filter6,-inf,-inf,10.126631103850338,4.3979400086720375
30000,AnnSql In-Memory,2934.73046875,Filter1,7.984370894569947,3.4675682209806586,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,384.25,Filter1,5.951293382418705,2.5846138761717827,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,54.125,Filter1,3.991296186322654,1.7333979093614218,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.75,Filter1,-0.2876820724517809,-0.12493873660829993,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,2697.78125,Filter2,7.900184954903932,3.4310067319298683,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,384.375,Filter2,5.951618638560782,2.584755133119492,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,55.25,Filter2,4.0118683403978626,1.7423322823571483,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.625,Filter2,-0.4700036292457356,-0.2041199826559248,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,2700.40625,Filter3,7.901157503636967,3.431429104478007,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,384.125,Filter3,5.950968020450649,2.5844725732644345,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,58.0,Filter3,4.060443010546419,1.7634279935629373,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.25,Filter3,-1.3862943611198906,-0.6020599913279624,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,2700.65625,Filter4,7.90125007801476,3.431469309019448,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,384.125,Filter4,5.950968020450649,2.5844725732644345,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,53.625,Filter4,3.982015377248181,1.7293673051927807,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.25,Filter4,-1.3862943611198906,-0.6020599913279624,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,2746.2421875,Filter5,7.917988778906426,3.4387388344509278,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,384.25,Filter5,5.951293382418705,2.5846138761717827,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,52.875,Filter5,3.9679306373664422,1.7232503803830987,10.308952660644293,4.477121254719663
30000,AnnData Backed,1.0,Filter5,0.0,0.0,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,2685.40625,Filter6,7.895587299035914,3.4290099953566977,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,384.125,Filter6,5.950968020450649,2.5844725732644345,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,56.875,Filter6,4.040855877271114,1.7549214096651689,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.0,Filter6,-inf,-inf,10.308952660644293,4.477121254719663
35000,AnnSql In-Memory,3298.06640625,Filter1,8.10109163822611,3.518259395874174,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,384.875,Filter1,5.952918606244665,2.5853197019112546,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,51.375,Filter1,3.939151672816399,1.7107518348841255,10.46310334047155,4.544068044350276
35000,AnnData Backed,1.5,Filter1,0.4054651081081644,0.17609125905568124,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,3070.8125,Filter2,8.029697463545954,3.487253299770545,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,385.0,Filter2,5.953243334287785,2.5854607295085006,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,59.5,Filter2,4.085976312551584,1.7745169657285496,10.46310334047155,4.544068044350276
35000,AnnData Backed,1.0,Filter2,0.0,0.0,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,3071.37109375,Filter3,8.029879351222547,3.4873322925848163,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,384.75,Filter3,5.952593772718989,2.5851786285035163,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,57.94921875,Filter3,4.05956708824536,1.763047585341011,10.46310334047155,4.544068044350276
35000,AnnData Backed,0.875,Filter3,-0.13353139262452263,-0.057991946977686754,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,3375.33984375,Filter4,8.124251292681729,3.5283175060070358,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,384.75,Filter4,5.952593772718989,2.5851786285035163,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,51.046875,Filter4,3.9327443282413985,1.7079691604915501,10.46310334047155,4.544068044350276
35000,AnnData Backed,0.875,Filter4,-0.13353139262452263,-0.057991946977686754,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,3291.74609375,Filter5,8.099173430556931,3.517426328868305,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,385.0,Filter5,5.953243334287785,2.5854607295085006,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,55.0,Filter5,4.007333185232471,1.7403626894942439,10.46310334047155,4.544068044350276
35000,AnnData Backed,1.75,Filter5,0.5596157879354227,0.24303804868629442,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,3072.53515625,Filter6,8.030258283604184,3.487496860827175,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,384.75,Filter6,5.952593772718989,2.5851786285035163,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,58.8046875,Filter6,4.074221571114915,1.7694119463864046,10.46310334047155,4.544068044350276
35000,AnnData Backed,0.875,Filter6,-0.13353139262452263,-0.057991946977686754,10.46310334047155,4.544068044350276
40000,AnnSql In-Memory,3577.13671875,Filter1,8.182317960152856,3.553535539272257,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,385.375,Filter1,5.954216886206314,2.585883537734565,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,53.875,Filter1,3.9866665484239117,1.731387283168788,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.75,Filter1,0.5596157879354227,0.24303804868629442,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,3463.97265625,Filter2,8.150171375958907,3.5395744551447867,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,385.375,Filter2,5.954216886206314,2.585883537734565,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,55.875,Filter2,4.023117052933733,1.7472175361399929,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.5,Filter2,0.4054651081081644,0.17609125905568124,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,3459.703125,Filter3,8.148938062347444,3.5390388338488723,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,385.25,Filter3,5.9538924742002255,2.585742647390457,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,53.0,Filter3,3.970291913552122,1.7242758696007892,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.25,Filter3,0.22314355131420976,0.09691001300805642,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,3462.76171875,Filter4,8.149821734281668,3.5394226076937176,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,385.25,Filter4,5.9538924742002255,2.585742647390457,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,57.5,Filter4,4.051784947803305,1.7596678446896306,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.125,Filter4,0.11778303565638346,0.05115252244738129,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,3464.01171875,Filter5,8.150182652687574,3.5395793525658203,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,385.375,Filter5,5.954216886206314,2.585883537734565,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,53.0,Filter5,3.970291913552122,1.7242758696007892,10.596634733096073,4.6020599913279625
40000,AnnData Backed,2.0,Filter5,0.6931471805599453,0.3010299956639812,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,3460.828125,Filter6,8.149263181899476,3.5391800314762785,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,385.25,Filter6,5.9538924742002255,2.585742647390457,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,56.875,Filter6,4.040855877271114,1.7549214096651689,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.125,Filter6,0.11778303565638346,0.05115252244738129,10.596634733096073,4.6020599913279625
45000,AnnSql In-Memory,3867.66796875,Filter1,8.260407012338002,3.587449183733321,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,386.0,Filter1,5.955837369464831,2.586587304671755,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,55.25,Filter1,4.0118683403978626,1.7423322823571483,10.714417768752456,4.653212513775344
45000,AnnData Backed,1.875,Filter1,0.6286086594223741,0.27300127206373764,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,3842.87890625,Filter2,8.253977079855012,3.5846566995369478,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,386.0,Filter2,5.955837369464831,2.586587304671755,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,58.921875,Filter2,4.076212413898685,1.770276558421733,10.714417768752456,4.653212513775344
45000,AnnData Backed,0.75,Filter2,-0.2876820724517809,-0.12493873660829993,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,3840.81640625,Filter3,8.253440228778635,3.5844235480768734,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,385.75,Filter3,5.95518949124327,2.586305934735186,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,61.25,Filter3,4.114963849424837,1.78710609303657,10.714417768752456,4.653212513775344
45000,AnnData Backed,1.375,Filter3,0.3184537311185346,0.13830269816628143,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,4791.5078125,Filter4,8.474600424273984,3.6804722005971477,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,385.75,Filter4,5.95518949124327,2.586305934735186,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,52.875,Filter4,3.9679306373664422,1.7232503803830987,10.714417768752456,4.653212513775344
45000,AnnData Backed,1.25,Filter4,0.22314355131420976,0.09691001300805642,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,3968.55859375,Filter5,8.286158233131522,3.5986327968262186,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,385.875,Filter5,5.955513482822323,2.5864466424901518,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,54.85546875,Filter5,4.004701885488617,1.739219930535255,10.714417768752456,4.653212513775344
45000,AnnData Backed,2.375,Filter5,0.8649974374866045,0.3756636139608854,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,3852.484375,Filter6,8.256473511378129,3.585740885971887,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,385.75,Filter6,5.95518949124327,2.586305934735186,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,57.25,Filter6,4.047427642434349,1.7577754910119257,10.714417768752456,4.653212513775344
45000,AnnData Backed,1.125,Filter6,0.11778303565638346,0.05115252244738129,10.714417768752456,4.653212513775344
50000,AnnSql In-Memory,7262.390625,Filter1,8.890464340805796,3.8610796047695883,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,3820.0,Filter1,8.24800570160062,3.582063362911709,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,42.4921875,Filter1,3.7493202355033435,1.6283090891673027,10.819778284410283,4.698970004336019
50000,AnnData Backed,2.25,Filter1,0.8109302162163288,0.3521825181113625,10.819778284410283,4.698970004336019
50000,AnnSql In-Memory,6561.9765625,Filter2,8.789047141813967,3.817034674877353,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,3820.125,Filter2,8.24803842357834,3.5820775738860693,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,45.88671875,Filter2,3.8261757233443237,1.6616870034406228,10.819778284410283,4.698970004336019
50000,AnnData Backed,1.875,Filter2,0.6286086594223741,0.27300127206373764,10.819778284410283,4.698970004336019
50000,AnnSql In-Memory,6547.9765625,Filter3,8.786911359147417,3.816107116250726,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,3819.875,Filter3,8.24797297855214,3.582049151472322,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,41.25,Filter3,3.71965111278069,1.615423952885944,10.819778284410283,4.698970004336019
50000,AnnData Backed,1.625,Filter3,0.4855078157817008,0.21085336531489318,10.819778284410283,4.698970004336019
